id,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,label
2961,0.504,K,-0.817,-0.947,,,-2.454,0.014,1.0,0.0,0.7279999852180481,,-0.608,-2.047,0.242,E
2962,-7.104,W,8.641,3.657,-0.357,-1.318,,,-1.262,0.274,-1.1890000104904175,0.339,,0.178,,K
2963,-7.561,I,-1.974,,-1.021,-2.913,3.901,1.019,2.389,0.443,,,0.934,0.729,1.172,J
2964,,Q,,0.492,0.136,-1.089,,0.994,-2.544,1.0,1.065,3.041,0.384,-0.777,0.631,A
2965,-4.323,S,19.706,,-0.633,0.635,,-1.005,0.888,0.0,0.028,,-0.16,-0.289,0.019,A
2966,,S,20.198,-1.074,-0.231,0.733,-0.581,-0.695,0.7,0.0,0.004,-0.092,-0.357,0.096,0.232,A
2967,-12.641,,,-2.212,-0.08,,,-1.208,,1.0,1.015,0.133,-0.249,-0.905,-0.088,B
2968,-4.287,I,13.189,,-3.967,-0.277,-0.821,0.401,-0.632,-0.937,-2.7060000896453857,0.146,,1.759,-0.728,L
2969,,T,,,-0.842,-1.202,-0.237,-0.4,-0.689,,-0.4449999928474426,0.058,0.557,-0.065,-0.167,K
2970,-2.992,,-1.264,-1.737,-0.03,,0.451,0.678,,0.245,1.0820000171661377,0.509,,0.036,-1.139,J
2971,20.888,,-3.745,-0.917,-1.07,-1.124,-0.742,0.785,-0.012,-0.436,-0.28600001335144043,0.101,-0.319,0.474,1.263,K
2972,,N,,-2.897,0.524,-0.005,-1.271,,-0.034,2.0,4.054,-0.738,2.107,-0.936,-0.366,B
2973,-13.203,,-12.382,,,-0.438,,-0.928,1.0,0.0,0.05,-0.668,,0.061,,B
2974,-11.23,,-14.47,-1.268,-0.041,2.642,1.021,-1.22,3.0,3.0,4.043,-0.416,-1.835,0.774,0.193,D
2975,-6.34,I,-0.082,-0.832,,-2.187,1.984,2.311,,0.745,,-0.517,-0.569,-0.062,,J
2976,-3.714,S,20.02,-1.09,,0.772,-0.16,-0.425,,4.0,1.032,-0.853,,0.431,-0.148,A
2977,-13.763,N,,-1.472,1.201,,-1.893,,7.0,1.0,1.0,0.626,1.354,-0.929,0.376,B
2978,-12.988,,-12.959,-3.033,-0.021,1.493,,-0.861,-1.676,3.0,-0.8579999804496765,-1.198,0.168,0.947,0.094,B
2979,16.606,,-5.632,1.59,0.357,2.748,0.687,,2.14,2.0,4.055,1.077,1.601,0.292,-1.369,D
2980,-13.493,O,-12.994,,,-0.333,-1.261,-0.048,1.0,0.0,-0.33799999952316284,-1.276,,0.778,0.459,B
2981,20.118,T,-2.726,0.837,1.511,-0.346,0.742,0.917,,0.0,0.048,-0.665,-0.917,-1.179,0.371,C
2982,-3.356,,17.443,0.342,,-0.224,,-0.62,5.0,4.0,1.063,,0.539,0.166,1.721,A
2983,-14.263,M,-1.726,-1.206,2.367,-1.66,-1.285,4.703,-0.849,0.0,-1.2869999408721924,0.918,1.388,,,A
2984,,,-6.298,-2.512,1.376,,-2.214,3.644,,1.0,1.067,-0.715,0.857,-1.808,0.525,F
2985,,S,20.027,-1.061,-0.675,0.764,-0.398,-0.644,6.0,0.0,0.06199999898672104,-0.523,-0.007,0.397,0.179,A
2986,0.896,P,-0.901,10.208,,1.372,-3.992,1.386,0.285,-1.96,-1.7890000343322754,-3.274,-1.787,0.358,1.032,L
2987,6.786,O,-10.793,-0.455,,,2.537,3.424,0.284,1.0,1.044,0.872,-2.04,0.432,-0.228,D
2988,-3.918,,19.965,-1.295,-0.173,0.761,-0.218,-0.569,,4.0,1.069,0.117,-0.314,-0.024,0.165,A
2989,-3.091,K,0.972,-1.07,0.145,1.753,-0.064,0.071,,4.0,,0.356,-0.508,,0.389,E
2990,-8.526,,-11.576,6.279,,,0.047,-1.917,1.666,-0.2,-0.47099998593330383,0.195,-1.791,1.631,2.298,L
2991,,T,,-1.243,-0.978,-1.299,0.207,-0.566,,-1.066,,-0.162,,0.225,,G
2992,7.703,P,-11.863,-0.331,-0.353,4.56,2.453,,-1.356,4.0,,,-3.922,-1.947,-0.168,D
2993,17.718,,-7.127,,-0.305,3.004,,2.153,1.0,0.0,0.046,-0.708,-1.005,-1.056,2.274,D
2994,-0.14,,-0.11,-1.546,1.354,1.6,,-0.411,-0.848,0.0,-0.328000009059906,0.205,-0.606,,-0.604,E
2995,21.351,U,-3.481,-1.051,-0.822,-1.203,-0.214,-0.298,-0.623,-0.018,-0.17000000178813934,-0.157,0.301,,-0.577,G
2996,20.999,U,-0.956,-1.09,-0.504,-0.812,-0.631,0.493,-1.093,0.149,0.5109999775886536,-0.084,,1.132,0.577,K
2997,-1.417,,-0.402,-1.539,0.373,0.323,-1.392,-0.811,-0.251,1.0,1.005,,-0.662,-0.664,0.276,E
2998,-14.446,O,0.689,0.675,-1.711,,,3.123,-1.852,0.0,0.055,-0.598,1.288,,-0.342,F
2999,-12.456,,,-0.583,-0.072,1.055,,-1.208,4.0,1.0,1.035,0.755,0.233,0.502,0.197,B
3000,2.204,R,-5.507,5.347,12.553,,3.827,-0.58,1.0,0.0,0.025,-1.109,-0.019,,-0.629,C
3001,20.283,T,-5.668,-1.564,-0.926,-0.901,0.136,0.35,-1.123,-0.641,-0.289000004529953,-0.237,-0.908,-0.093,0.223,G
3002,-6.291,Q,17.407,0.757,-0.01,-0.348,0.871,-0.575,-0.649,0.0,0.044,1.412,-0.129,-0.348,,A
3003,,I,-0.322,9.097,-4.229,,0.193,-0.085,-0.343,-0.885,0.24699999392032623,,3.221,0.033,,L
3004,-7.098,I,0.646,-0.38,,-2.867,3.053,1.849,-0.142,0.65,1.2359999418258667,,-0.305,0.753,-0.661,J
3005,-2.954,S,,-1.028,-0.628,0.882,-0.723,,0.995,1.0,1.053,-0.381,-0.262,0.397,0.047,A
3006,-8.529,R,-14.37,3.374,,1.045,0.88,-3.013,3.826,0.89,1.7649999856948853,3.291,,0.222,-1.936,L
3007,6.012,,-3.501,1.049,,13.949,7.045,,5.0,4.0,1.007,-0.104,4.969,0.659,0.844,D
3008,-6.267,R,17.815,1.06,0.771,-0.946,0.632,0.173,1.0,0.0,0.051,1.586,-0.195,0.618,-0.006,A
3009,-3.856,S,19.962,-1.07,-0.633,0.836,,-0.681,1.094,1.0,1.015,-0.193,0.1,,-0.129,A
3010,7.315,,0.306,2.549,8.279,0.43,-2.038,,0.775,3.0,2.5339999198913574,-1.422,,2.205,-2.922,C
3011,-3.485,L,-0.155,,-0.113,0.372,-0.299,,-0.185,4.0,1.051,0.444,-0.462,0.262,-0.19,E
3012,-7.34,Q,14.457,,-1.177,,3.23,0.131,0.014,0.0,,-2.679,-0.47,-1.66,,A
3013,20.727,U,-5.094,-1.158,,,-0.568,0.45,,,0.14399999380111694,-0.268,-0.045,0.073,0.589,G
3014,,K,0.002,-1.42,,1.909,-3.422,-0.255,-1.7,0.0,0.022,-0.338,-0.908,0.708,-1.019,E
3015,,R,,0.86,-2.531,,,0.016,-0.291,4.0,1.034,0.481,-0.757,-0.145,-1.221,A
3016,,L,0.509,-1.639,-0.013,1.309,,-0.957,-0.549,0.0,0.058,0.664,,,0.462,E
3017,21.323,,-2.485,,-0.631,-1.419,0.117,-0.744,-0.811,,-0.125,,0.411,0.057,-1.024,G
3018,-0.443,N,-15.654,-3.027,,3.251,2.574,,-0.791,-3.186,-0.039000000804662704,,-2.636,,,K
3019,19.676,T,,-0.267,,-0.253,-0.801,1.542,1.411,0.544,0.4690000116825104,0.965,-0.714,,0.65,K
3020,-14.37,O,-10.133,-2.848,0.079,-1.214,-0.608,3.311,-0.075,0.0,0.059,-1.652,1.465,,-0.109,B
3021,0.503,I,-0.831,0.325,0.732,,-1.648,-1.361,4.0,2.0,4.011,-0.331,0.671,-0.085,,E
3022,20.741,T,,-1.651,-0.901,-1.057,0.658,-0.692,-0.731,-1.291,0.07699999958276749,-0.004,0.033,0.153,-0.198,G
3023,13.606,U,-8.603,1.032,,3.248,-0.308,-0.348,1.422,4.0,1.064,4.249,1.431,-0.173,-0.385,D
3024,20.469,T,,-0.872,,-0.54,0.394,0.008,,1.0,1.047,-0.167,0.915,-0.125,0.97,D
3025,,T,-2.117,-0.779,-0.774,-1.553,0.44,-0.891,-0.624,0.014,-0.45899999141693115,0.028,0.532,0.187,-0.759,G
3026,-3.684,S,,-1.115,-0.609,0.925,-0.428,-0.803,1.199,1.0,1.014,-0.776,-0.117,0.014,0.081,A
3027,-0.727,L,,,,1.836,-0.747,,0.033,4.0,1.038,,-0.309,,-0.461,D
3028,,P,17.297,-0.337,-0.371,-0.409,0.318,-0.292,1.0,0.0,0.011,2.19,0.405,,,A
3029,21.023,,-2.152,,-0.456,,1.262,-0.021,-1.105,1.0,1.024,-1.051,-0.569,,,D
3030,-2.458,,,,-0.835,-0.578,,-1.289,1.0,0.0,0.046,-0.842,1.11,-0.282,,E
3031,,K,,-1.615,,-1.509,1.534,0.395,1.417,0.592,-1.0069999694824219,-0.084,-0.479,-0.495,0.622,J
3032,-14.09,,-4.52,-1.919,-0.031,-1.346,2.055,0.349,-0.98,0.0,0.035,-3.26,-0.567,,-1.787,B
3033,20.948,T,-0.636,-0.524,-0.557,-1.061,,-0.973,-0.142,0.19,-0.5149999856948853,-0.561,,0.082,-0.426,G
3034,-7.719,N,-14.999,,-0.196,,0.52,-1.341,-2.419,1.0,1.023,0.683,-1.977,0.848,,B
3035,19.319,T,,-0.526,-1.223,-0.128,1.372,-1.276,1.649,-3.185,2.7139999866485596,0.587,1.238,,-0.189,G
3036,21.077,U,-4.316,-1.224,-1.088,,-0.878,-0.588,0.159,,1.0230000019073486,-0.268,1.145,0.09,0.604,G
3037,20.743,U,-2.042,,,-0.441,-0.074,0.696,-0.179,1.48,-1.190000057220459,0.116,-0.69,-0.224,,K
3038,,,-1.622,-1.769,-0.983,-1.881,2.051,0.429,0.841,0.102,,,0.249,,0.396,J
3039,21.104,T,-3.534,-1.209,-0.909,-1.013,-0.107,-0.147,-0.017,,,,0.649,,0.232,G
3040,-11.106,L,,0.787,3.265,,1.408,0.585,-2.085,3.0,0.3930000066757202,2.095,0.761,-2.333,-0.066,C
3041,21.462,U,-2.734,-1.305,-1.005,-1.174,-0.109,-0.324,-0.506,-0.515,-0.20800000429153442,-0.043,0.244,0.001,-0.278,G
3042,0.109,I,-1.449,,2.603,-1.925,-1.387,-0.494,3.0,3.0,4.033,-0.776,-0.023,1.013,-1.809,E
3043,-3.198,S,,,-0.35,,-0.658,-0.431,,0.0,-0.007000000216066837,-0.139,-0.237,0.194,0.265,A
3044,-4.057,S,19.755,-1.314,-0.07,0.47,0.08,-0.591,4.0,2.0,4.02,0.233,-0.214,-0.507,0.283,A
3045,-6.907,J,-2.182,-1.429,-1.386,-1.989,2.633,0.806,,,-1.1039999723434448,-0.109,0.09,-0.554,0.327,J
3046,-1.747,,0.795,-1.608,1.005,,-0.917,0.88,-0.921,1.0,1.039,0.117,-0.771,2.152,,E
3047,-13.48,O,-12.523,-1.718,0.153,0.184,0.228,-0.932,7.0,1.0,-0.13300000131130219,-0.404,1.072,-0.188,-0.362,F
3048,,U,-3.829,-0.941,,-0.99,-0.146,-0.161,4.0,1.0,,-0.262,0.244,,-0.026,G
3049,21.172,,-3.54,-1.327,-0.734,-1.16,-0.091,0.086,-0.681,-0.397,-0.3400000035762787,-0.233,-0.037,-0.107,,G
3050,,,,-0.118,-1.458,-2.745,3.775,,1.71,0.609,,0.056,0.919,,0.666,J
3051,-3.84,L,0.105,-1.949,-0.559,0.049,-0.061,-0.633,3.0,0.0,0.026,0.289,,-0.121,0.483,E
3052,-12.135,P,,,-0.626,0.722,,1.825,3.0,3.0,4.0,0.624,-0.726,-0.993,,F
3053,21.276,U,-2.874,-0.998,-0.704,-0.919,-0.722,0.417,-0.293,,-0.5099999904632568,0.328,-0.206,0.176,0.976,K
3054,-13.227,,-6.044,-0.185,0.28,-0.892,,4.029,0.195,1.0,0.8479999899864197,0.209,0.398,-0.821,0.685,B
3055,21.429,,-2.175,-1.124,,-0.759,0.291,-0.359,-1.1,,0.1459999978542328,,0.281,0.214,-0.514,G
3056,-4.549,R,19.572,,-0.808,0.706,-0.045,-0.527,0.983,4.0,1.053,-0.993,0.208,0.119,-0.364,A
3057,-2.747,L,0.334,-2.192,0.118,0.856,-0.467,,-0.031,0.0,-0.42899999022483826,0.529,-0.446,0.493,0.219,E
3058,,,-1.971,3.261,6.913,1.804,-4.79,-2.118,-0.058,-4.534,0.8870000243186951,,2.23,,-2.61,G
3059,-11.7,N,1.445,-1.029,1.268,-1.533,-2.067,6.764,1.0,0.0,0.019,1.065,,-1.559,-2.349,A
3060,21.373,U,-3.059,-1.075,-0.956,,-0.376,,-0.284,1.0,1.019,0.019,0.726,0.002,-0.051,G
3061,,R,,-0.294,-0.131,0.517,-1.274,-2.744,3.0,0.0,0.05,0.328,-0.384,1.247,-0.01,F
3062,-14.238,,-4.792,-2.754,0.258,-1.792,,7.132,-0.308,2.0,4.067,-0.783,3.499,,0.35,B
3063,,U,-3.02,-1.305,-0.879,-1.033,0.02,-0.311,-0.186,0.0,-0.2199999988079071,-0.057,0.208,0.077,0.115,G
3064,-5.015,,16.395,-0.072,1.126,-1.818,-0.291,0.785,5.0,4.0,1.066,,-0.32,-0.376,0.588,A
3065,-13.118,P,-12.681,-1.71,-0.052,0.319,-1.426,1.633,2.0,1.0,1.016,-0.357,-0.423,-0.194,0.159,F
3066,21.376,U,-2.887,-0.846,,-1.254,-0.55,-0.573,0.245,4.0,0.09399999678134918,,1.213,0.466,-0.097,G
3067,-6.46,I,-3.099,-1.008,-0.572,-2.512,,0.467,,0.115,,0.458,1.523,0.086,1.509,J
3068,,P,,1.969,,0.962,0.706,-3.205,-0.001,2.0,4.014,3.264,-1.88,0.277,-0.827,F
3069,,P,-14.526,-2.063,-0.258,4.976,,0.413,-2.299,1.0,-1.9830000400543213,0.427,-2.524,-0.672,-0.958,D
3070,-2.875,,-0.38,-0.822,0.198,,,-1.264,2.0,1.0,1.069,0.002,0.492,-0.319,1.928,E
3071,-8.694,,14.158,-0.261,0.405,-0.927,1.105,0.854,,1.0,0.12999999523162842,-0.323,,-1.668,-0.621,A
3072,,Q,16.429,0.327,0.901,,0.548,,-2.278,1.0,1.048,2.873,-0.557,-0.186,,A
3073,-10.859,R,-15.495,0.13,,,-1.597,-3.925,,1.0,1.034,0.591,-0.724,,-0.215,F
3074,-13.561,O,-12.133,-1.804,-0.334,-0.519,-1.166,1.516,0.203,1.0,1.008,-0.004,0.98,0.528,-0.209,B
3075,-6.294,J,,-2.015,-1.034,-2.085,2.6,,1.842,0.301,-1.340000033378601,-0.489,0.042,1.077,0.139,J
3076,20.99,T,-1.59,-0.734,-0.849,-1.142,0.088,-0.007,-1.077,0.522,-0.8059999942779541,-0.102,,0.166,0.467,K
3077,-3.879,S,19.89,-1.141,-0.522,0.891,-0.15,-0.799,4.0,1.0,1.011,0.165,-0.028,-0.045,,A
3078,,S,,-1.206,-0.214,,,-0.658,,4.0,1.004,0.006,-0.235,,,A
3079,-13.491,N,-11.453,-2.607,-0.1,,-1.297,2.746,0.978,4.0,,-0.368,0.219,,0.112,F
3080,-1.518,L,,-1.375,,0.563,-1.606,0.073,0.663,1.0,1.049,0.287,-0.955,-1.807,0.798,E
3081,-7.81,I,-2.823,-1.356,-1.559,-3.162,,0.591,,0.366,,0.224,0.797,,,J
3082,-13.387,O,-12.054,-1.808,0.403,0.444,-0.748,0.643,2.0,1.0,1.04,-1.874,0.5,,,B
3083,,T,-2.367,-1.267,-0.679,-1.37,0.266,-0.562,-0.806,-0.572,-0.4970000088214874,-0.08,0.202,-0.142,-0.453,G
3084,-1.802,,,-1.123,1.311,1.548,-1.116,0.785,,0.0,0.034,0.172,,,,E
3085,-3.814,R,,,,0.552,-0.148,0.082,2.0,1.0,1.056,0.133,-0.239,-0.092,0.248,A
3086,2.013,L,-8.173,3.953,-0.786,4.447,2.756,-2.975,1.256,4.0,1.022,3.99,,-0.043,0.045,D
3087,20.585,,-2.736,0.114,-0.712,-0.327,,0.344,1.114,0.282,,-0.393,0.515,-0.169,0.698,G
3088,-5.958,,4.419,3.198,-3.201,0.221,1.415,0.737,,,0.29100000858306885,-2.33,1.243,-1.023,-1.158,L
3089,-7.195,T,6.301,0.59,-0.334,-0.226,1.019,1.883,-0.281,0.0,0.013,-1.461,-1.29,0.214,0.289,E
3090,-12.344,P,-12.804,-1.448,,-0.348,,1.324,,1.0,1.032,0.017,,-0.571,1.2,F
3091,,M,,9.982,-5.262,1.798,,1.497,0.103,-2.369,-0.7570000290870667,-4.819,-1.195,2.921,,L
3092,-14.452,N,,-1.814,,-0.899,-0.718,1.128,-2.292,1.0,1.034,0.05,1.785,-0.531,0.153,B
3093,17.819,U,-5.752,0.48,0.203,3.514,3.747,0.834,-1.761,0.0,0.062,-1.288,-0.849,,-1.504,D
3094,-3.298,S,20.072,-1.038,-0.471,0.782,-0.554,,,0.0,0.037,,,0.213,0.186,A
3095,21.152,,-4.0,-1.454,-0.81,,0.171,-0.45,-0.236,-0.783,-0.0729999989271164,-0.152,0.245,-0.165,0.146,G
3096,-4.147,K,-1.359,-1.592,-0.835,-1.615,1.267,0.261,0.312,0.0,0.024,,-0.836,-0.102,-0.46,E
3097,,L,-0.133,-2.26,-0.078,,-1.719,-0.687,-0.654,3.0,4.019,,-0.616,-0.556,-0.441,E
3098,0.149,V,-4.153,2.389,1.307,2.926,2.685,-0.924,2.025,4.0,1.038,0.628,1.915,-0.377,,E
3099,-0.418,K,,0.369,0.97,-0.119,,0.721,2.0,4.0,1.5210000276565552,-0.282,-1.587,-0.267,-0.546,E
3100,-7.775,I,-2.324,,-1.722,-2.825,,0.717,2.128,,-0.703000009059906,-0.079,0.809,0.874,,J
3101,-13.394,P,-12.887,-2.39,0.444,0.694,0.594,,-0.219,4.0,0.382999986410141,-1.162,0.039,,0.379,B
3102,,S,20.125,,,0.728,,,1.156,4.0,1.062,-0.566,-0.056,,0.21,A
3103,-14.227,O,-11.44,-2.027,0.546,,,2.351,0.834,4.0,1.002,,1.237,-0.1,-0.407,F
3104,,R,19.615,-1.122,0.026,0.404,0.222,-0.438,0.313,0.0,,,-0.166,-0.27,-0.123,A
3105,-10.664,O,-13.027,1.221,-0.484,,-0.542,-2.236,0.266,0.0,0.014,2.55,,,-1.121,A
3106,21.36,T,-2.91,-1.382,-0.709,-1.203,0.16,-0.544,-1.029,-0.55,-0.10199999809265137,-0.032,0.209,-0.084,-0.541,G
3107,-7.874,,15.963,,1.035,,-0.171,2.109,,1.0,1.055,2.502,0.158,0.254,,A
3108,-11.836,,,1.988,,-3.994,,-1.418,-4.129,0.0,0.043,-2.186,-1.543,0.912,4.964,C
3109,-3.57,J,0.085,-0.748,-0.464,-0.132,-0.163,,-0.009,1.0,-3.0460000038146973,0.401,-0.143,-0.975,0.309,E
3110,-3.164,S,,-0.587,-0.347,0.45,,-0.52,,0.0,0.058,-0.638,-0.486,,-0.722,A
3111,-1.276,L,-0.596,-1.772,1.299,,-1.303,-0.86,0.113,1.0,,0.622,0.456,-0.16,0.777,E
3112,20.372,T,-4.986,-0.839,-0.905,,-0.621,0.617,0.867,,0.17800000309944153,,-0.092,0.024,1.365,K
3113,-10.202,P,-11.97,-1.041,-0.476,1.915,,-1.344,-1.796,4.0,1.003,,-0.708,0.659,0.731,B
3114,-12.497,Q,-14.259,,-0.281,-0.104,-1.791,-2.216,5.0,4.0,1.046,-1.05,0.105,,-0.293,B
3115,,T,-4.21,-1.273,,-0.987,,-0.073,0.405,-1.661,,-0.285,0.754,0.228,0.08,G
3116,-12.66,R,-14.033,-1.824,-0.038,0.965,-1.557,-2.069,6.0,0.0,0.7279999852180481,-0.114,-0.37,-1.235,-0.234,B
3117,,P,-13.814,-0.087,-1.015,0.531,1.057,-3.015,-0.828,1.0,1.064,,-0.54,-0.009,-0.455,B
3118,-4.547,K,-0.823,,-0.911,-1.558,1.571,0.582,1.287,1.003,-0.8309999704360962,,-0.745,0.414,-0.423,J
3119,,Q,,-0.744,0.428,-0.315,-2.558,-1.33,1.649,1.0,0.0989999994635582,0.577,0.48,,0.054,F
3120,-13.212,N,-4.464,,1.542,-0.324,,6.915,-0.974,0.0,0.035,0.529,1.748,0.323,-0.862,F
3121,,V,,4.063,-1.18,,-3.49,7.65,,-0.176,6.671000003814697,0.233,-4.371,-0.135,1.266,K
3122,-1.63,,0.479,,0.513,1.469,-1.225,,7.0,1.0,1.0,0.03,,0.931,0.199,D
3123,-0.681,J,-0.903,1.804,0.88,,-1.331,-0.896,-0.812,4.0,1.052,-0.551,0.536,-0.555,0.319,D
3124,-5.625,R,,-1.175,,0.283,0.193,,5.0,4.0,0.22200000286102295,,-0.238,-0.331,0.605,A
3125,-6.225,U,-4.29,,-3.77,-0.006,-0.59,,2.162,-2.393,1.7259999513626099,-3.299,,-0.977,-2.353,L
3126,21.155,,-4.081,-1.372,-1.059,-1.708,,-0.315,-0.159,-1.135,0.31700000166893005,-0.236,0.463,,0.274,G
3127,-12.096,P,-13.321,-2.613,,3.063,1.981,-0.266,-1.639,2.0,-0.5910000205039978,-0.545,-1.072,0.589,,D
3128,-1.336,V,,4.287,1.846,-0.579,-0.99,0.02,-2.979,-0.698,,-0.719,0.339,3.654,-0.928,L
3129,-4.532,S,19.801,-1.204,-0.471,0.675,0.184,,1.0,0.0,0.006,-0.598,0.031,0.038,-0.042,A
3130,-0.227,K,0.796,-0.939,1.009,1.518,,0.135,-1.046,1.0,,,-0.411,-1.356,0.611,E
3131,20.911,,-3.053,-1.025,,-1.847,-0.359,,0.718,1.0,1.017,,,0.42,0.311,G
3132,19.758,X,-3.158,1.7,,0.14,-0.332,0.428,,1.369,,,0.916,,1.327,K
3133,,S,-8.465,2.039,11.317,0.527,4.09,-0.874,4.333,0.0,0.038,-0.346,,-1.299,-3.005,C
3134,,X,-2.144,,,-0.608,1.754,0.221,4.6,0.0,0.062,,0.044,-0.82,0.827,C
3135,-1.955,,0.2,-1.419,0.191,-0.585,,,,0.0,0.043,,-0.58,1.49,-1.183,E
3136,,K,,,-1.297,-1.376,1.113,0.415,0.638,,-0.3109999895095825,-0.307,-0.971,,-0.623,J
3137,-5.196,,19.106,-1.584,,0.697,-0.338,,1.06,4.0,1.052,-1.233,0.523,-0.041,0.233,F
3138,-12.731,P,-13.973,-1.646,-0.059,-0.756,-1.744,-0.426,1.962,4.0,1.061,-0.427,0.846,-0.03,,F
3139,2.605,K,0.304,0.267,,0.874,-4.265,,2.0,4.0,1.066,-0.456,-1.609,0.146,-1.975,E
3140,21.361,,,-1.126,-0.676,-1.273,-0.011,-0.757,,-0.07,0.44600000977516174,0.011,0.759,0.502,-0.948,G
3141,-13.76,P,-11.242,-2.147,0.215,0.024,-1.876,2.352,1.0,0.0,0.056,-0.472,-0.385,,-0.133,C
3142,-14.562,N,-10.214,-2.241,0.37,-0.149,-0.816,1.119,6.0,0.0,,-0.962,0.5,1.151,0.223,B
3143,-7.311,P,14.933,0.455,2.199,-1.702,-0.499,,-2.62,0.0,2.2679998874664307,,0.691,-0.271,0.542,A
3144,-4.481,,16.971,0.112,0.966,,-0.464,0.637,,0.0,0.031,4.043,-0.19,0.435,0.359,A
3145,-14.976,,-7.43,,0.874,-1.51,-2.786,,,1.0,1.059,,1.585,,-0.223,A
3146,1.807,W,-2.493,0.92,2.344,,0.104,0.279,1.319,0.0,0.023,1.908,4.238,-0.344,,D
3147,-4.633,T,19.73,,-0.625,0.41,0.003,-0.735,1.009,4.0,1.065,-0.117,-0.052,0.204,0.329,A
3148,-1.33,S,-3.166,7.13,-4.021,1.317,-1.461,,0.59,,-0.5740000009536743,-2.913,-0.323,-1.425,2.19,L
3149,-1.657,R,-2.765,,-3.342,-0.432,-1.926,1.334,1.29,-1.88,0.2240000069141388,0.222,0.514,-0.567,1.544,L
3150,-7.78,T,2.077,2.118,-1.805,-1.308,2.007,0.662,,-0.875,-0.6399999856948853,0.275,-0.67,-1.545,0.62,L
3151,-5.55,,-1.651,-1.562,,-2.633,,0.007,0.979,0.0,0.057,0.443,0.886,0.281,0.517,E
3152,18.384,T,-7.581,-0.11,-1.282,0.401,0.232,1.472,,0.812,0.5680000185966492,0.533,-1.603,-0.991,0.675,G
3153,21.087,T,-3.917,-1.413,-1.173,,,,-0.553,,0.3499999940395355,-0.139,0.511,,0.25,G
3154,-4.971,M,-1.619,7.744,-3.916,0.447,0.194,0.852,-1.697,-1.077,-3.25,5.608,3.19,,,L
3155,-12.339,Q,,-1.996,0.56,-0.131,,,0.064,0.0,0.062,-1.357,-0.058,0.195,1.069,B
3156,20.564,S,-3.106,-1.119,-0.321,-0.072,0.814,0.176,-1.14,,-0.875,-0.196,-0.782,-0.206,0.564,K
3157,-7.314,,14.642,1.932,1.042,-1.273,-0.448,-0.587,,1.0,1.059,2.936,-0.26,1.754,0.018,A
3158,-2.061,N,-3.148,1.929,3.01,-2.182,2.33,-1.972,-2.771,0.0,0.048,,,-0.256,1.049,E
3159,-4.841,T,,7.722,-4.189,-0.372,-0.637,1.703,3.331,-1.571,0.6420000195503235,0.965,-3.847,,-2.505,L
3160,,R,,,1.861,-1.049,-0.476,,6.0,0.0,0.016,0.359,-0.633,1.622,-0.149,A
3161,-13.608,P,-12.473,-0.13,0.478,-1.345,,-0.599,1.226,0.0,,0.608,1.135,-0.088,-0.021,F
3162,,X,-1.546,-0.414,-1.288,-4.134,5.34,1.534,2.112,1.526,1.1710000038146973,-0.247,2.057,2.606,,J
3163,-2.79,K,0.048,,,,-0.105,,4.0,1.0,1.06,1.076,-0.773,-1.271,1.299,E
3164,-3.628,R,19.284,-1.294,-0.488,0.575,0.513,-0.759,5.0,4.0,0.8610000014305115,-0.023,-0.301,,0.442,A
3165,-3.725,I,0.039,,-1.612,1.598,0.651,,,4.0,1.027,,,-0.577,0.01,E
3166,,S,20.177,-1.382,-0.373,0.866,-0.676,-0.968,4.0,1.0,0.31200000643730164,,,,,A
3167,,R,,,,,-0.48,-0.835,1.109,3.0,4.023,-0.698,-0.216,0.183,,A
3168,-10.655,R,-15.863,-0.125,,,-1.569,,0.909,0.0,0.015,1.196,-0.843,,,F
3169,-3.363,S,20.153,,-0.393,0.8,-0.551,-0.854,1.336,1.0,0.11699999868869781,-0.477,-0.245,0.313,0.109,A
3170,,S,,-1.209,-0.419,0.904,,-0.805,0.983,1.0,0.07500000298023224,-0.224,,-0.291,,A
3171,-6.2,,-3.161,4.41,,-3.04,4.679,0.479,0.765,4.0,1.028,-2.174,0.097,3.275,-1.597,C
3172,-13.171,Q,-13.457,-1.739,0.642,-0.262,-0.804,,1.0,0.0,,,0.329,,0.371,B
3173,2.088,Q,-5.218,5.98,-2.375,-0.689,-2.978,3.001,0.897,-0.785,-2.6659998893737793,4.643,,5.306,0.078,K
3174,21.18,T,,-1.424,,-0.659,0.423,,-0.683,-0.395,-0.2680000066757202,-0.084,0.033,,,G
3175,-11.694,P,-13.224,-2.642,-0.384,4.112,2.998,-0.871,,4.0,-0.49900001287460327,0.099,-1.123,-0.227,-0.63,D
3176,0.008,L,-0.113,-1.762,1.025,0.907,-2.471,-0.864,-0.224,1.0,1.015,0.087,,-0.749,0.241,E
3177,20.843,V,-3.996,-0.787,-0.382,0.357,-0.442,-0.204,1.166,-2.055,2.63100004196167,0.148,1.577,0.392,,G
3178,-12.08,,-14.85,-0.433,-0.466,,-0.733,-2.23,0.313,0.0,0.054,0.159,-0.782,0.945,,B
3179,-3.527,S,20.121,-1.046,-0.366,0.827,-0.563,-0.724,4.0,1.0,1.02,,-0.139,0.123,0.288,A
3180,-11.875,Q,-11.565,,0.703,-0.48,,,3.0,0.0,0.047,-0.675,,0.906,,B
